25,"(0.012690355329949332, 0.015228426395939021, -0.0012690355329949554)",2004-08-17 09:45:00,2004-08-18 14:15:00
50,"(0.014593908629441543, 0.020304568527918843, -0.0012690355329949554)",2004-08-17 09:45:00,2004-08-20 11:00:00
75,"(0.024111675126903487, 0.02855329949238583, -0.0012690355329949554)",2004-08-17 09:45:00,2004-08-24 09:30:00
100,"(0.01840101522842641, 0.02855329949238583, -0.0012690355329949554)",2004-08-17 09:45:00,2004-08-25 14:15:00
150,"(0.017131979695431454, 0.02855329949238583, -0.0012690355329949554)",2004-08-17 09:45:00,2004-08-31 09:30:00
25,"(0.011474469305794655, 0.014343086632243152, -0.0011474469305794432)",2004-10-08 09:30:00,2004-10-11 14:00:00
50,"(-0.02696500286861736, 0.014343086632243152, -0.03384968445209413)",2004-10-08 09:30:00,2004-10-13 10:45:00
75,"(-0.06827309236947787, 0.014343086632243152, -0.0866322432587493)",2004-10-08 09:30:00,2004-10-18 09:15:00
100,"(-0.0791738382099828, 0.014343086632243152, -0.08777969018932874)",2004-10-08 09:30:00,2004-10-19 14:00:00
150,"(-0.07343660355708548, 0.014343086632243152, -0.08777969018932874)",2004-10-08 09:30:00,2004-10-25 09:15:00
25,"(0.010862619808306606, 0.021086261980830745, -0.0012779552715654896)",2004-11-11 11:15:00,2004-11-15 09:30:00
50,"(-0.005111821086261958, 0.021086261980830745, -0.010223642172523917)",2004-11-11 11:15:00,2004-11-16 14:15:00
75,"(0.014057507987220497, 0.021086261980830745, -0.010223642172523917)",2004-11-11 11:15:00,2004-11-18 11:00:00
100,"(0.00191693290734829, 0.021086261980830745, -0.010223642172523917)",2004-11-11 11:15:00,2004-11-22 09:30:00
150,"(0.011501597444089517, 0.021086261980830745, -0.010223642172523917)",2004-11-11 11:15:00,2004-11-25 11:00:00
25,"(0.0018785222291797243, 0.005635566687539173, -0.004383218534752653)",2004-11-26 14:15:00,2004-11-30 10:45:00
50,"(-0.006887914840325582, 0.005635566687539173, -0.01064495929868503)",2004-11-26 14:15:00,2004-12-02 09:15:00
75,"(-0.02003757044458354, 0.005635566687539173, -0.03443957420162802)",2004-11-26 14:15:00,2004-12-03 14:00:00
100,"(-0.013775829680651275, 0.005635566687539173, -0.03443957420162802)",2004-11-26 14:15:00,2004-12-07 10:45:00
150,"(-0.01440200375704448, 0.005635566687539173, -0.03443957420162802)",2004-11-26 14:15:00,2004-12-10 14:00:00
25,"(0.00383386581469658, 0.006389776357827559, -0.003833865814696469)",2004-12-03 09:30:00,2004-12-06 14:00:00
50,"(0.007028753993610248, 0.010223642172523917, -0.003833865814696469)",2004-12-03 09:30:00,2004-12-08 10:45:00
75,"(0.008306709265175627, 0.015335463258785875, -0.003833865814696469)",2004-12-03 09:30:00,2004-12-10 09:15:00
100,"(0.008945686900958538, 0.015335463258785875, -0.003833865814696469)",2004-12-03 09:30:00,2004-12-14 14:00:00
150,"(0.015974440894568787, 0.029392971246006372, -0.003833865814696469)",2004-12-03 09:30:00,2004-12-20 09:15:00
25,"(0.006309148264984188, 0.016403785488958933, -0.0006309148264984632)",2004-12-15 11:30:00,2004-12-17 09:45:00
50,"(-0.003154574132492094, 0.016403785488958933, -0.006309148264984188)",2004-12-15 11:30:00,2004-12-20 14:30:00
75,"(0.003785488958990557, 0.016403785488958933, -0.006309148264984188)",2004-12-15 11:30:00,2004-12-22 11:15:00
100,"(0.015141955835962229, 0.017034700315457396, -0.006309148264984188)",2004-12-15 11:30:00,2004-12-24 09:45:00
150,"(0.050473186119873725, 0.056782334384858135, -0.006309148264984188)",2004-12-15 11:30:00,2004-12-29 11:15:00
25,"(-0.0018703241895261513, 0.0024937655860348684, -0.009351620947630868)",2004-12-22 09:45:00,2004-12-23 14:15:00
50,"(0.03865336658354113, 0.043640897755610863, -0.009351620947630868)",2004-12-22 09:45:00,2004-12-27 11:00:00
75,"(0.032418952618453956, 0.0442643391521198, -0.009351620947630868)",2004-12-22 09:45:00,2004-12-29 09:30:00
100,"(0.03615960099750626, 0.0442643391521198, -0.009351620947630868)",2004-12-22 09:45:00,2004-12-30 14:15:00
150,"(-0.006857855361595999, 0.0442643391521198, -0.027431421446383997)",2004-12-22 09:45:00,2005-01-06 09:30:00
25,"(0.0025284450063212116, 0.012642225031605614, -0.0025284450063211006)",2005-01-05 09:30:00,2005-01-06 14:00:00
50,"(0.00821744627054355, 0.012642225031605614, -0.0025284450063211006)",2005-01-05 09:30:00,2005-01-10 10:45:00
75,"(0.01327433628318575, 0.017699115044247815, -0.0025284450063211006)",2005-01-05 09:30:00,2005-01-12 09:15:00
100,"(0.01327433628318575, 0.017699115044247815, -0.0025284450063211006)",2005-01-05 09:30:00,2005-01-13 14:00:00
150,"(0.013906447534766109, 0.022756005056890016, -0.0025284450063211006)",2005-01-05 09:30:00,2005-01-19 09:15:00
25,"(0.0, 0.004993757802746579, -0.004369538077403257)",2005-01-11 09:45:00,2005-01-12 14:15:00
50,"(-0.0012484394506866447, 0.004993757802746579, -0.004369538077403257)",2005-01-11 09:45:00,2005-01-14 11:00:00
75,"(0.001872659176029856, 0.009987515605493158, -0.004369538077403257)",2005-01-11 09:45:00,2005-01-18 09:30:00
100,"(0.001872659176029856, 0.009987515605493158, -0.004369538077403257)",2005-01-11 09:45:00,2005-01-19 14:15:00
150,"(0.013732833957553092, 0.021847690387016172, -0.004369538077403257)",2005-01-11 09:45:00,2005-01-25 09:30:00
25,"(-0.0060422960725075026, 0.0006042296072508169, -0.012084592145015116)",2005-02-21 09:30:00,2005-02-22 14:00:00
50,"(-0.0024169184290030454, 0.0006042296072508169, -0.012084592145015116)",2005-02-21 09:30:00,2005-02-24 10:45:00
75,"(-0.007854984894259842, 0.0006042296072508169, -0.013293051359516639)",2005-02-21 09:30:00,2005-02-28 09:15:00
100,"(-0.007250755287009025, 0.0006042296072508169, -0.013293051359516639)",2005-02-21 09:30:00,2005-03-01 14:00:00
150,"(0.004229607250755274, 0.004229607250755274, -0.013293051359516639)",2005-02-21 09:30:00,2005-03-07 09:15:00
25,"(0.021531100478468845, 0.026913875598086223, -0.0011961722488038617)",2005-03-09 09:30:00,2005-03-10 14:00:00
50,"(0.005980861244019087, 0.026913875598086223, -0.0011961722488038617)",2005-03-09 09:30:00,2005-03-14 10:45:00
75,"(0.008971291866028741, 0.026913875598086223, -0.0011961722488038617)",2005-03-09 09:30:00,2005-03-16 09:15:00
100,"(0.018540669856459413, 0.026913875598086223, -0.0011961722488038617)",2005-03-09 09:30:00,2005-03-17 14:00:00
150,"(0.008971291866028741, 0.026913875598086223, -0.008971291866028741)",2005-03-09 09:30:00,2005-03-23 09:15:00
25,"(0.01485442661913261, 0.02020202020202011, -0.0011883541295305555)",2005-03-09 09:45:00,2005-03-10 14:15:00
50,"(-0.0005941770647652778, 0.02020202020202011, -0.002376708259061222)",2005-03-09 09:45:00,2005-03-14 11:00:00
75,"(0.007130124777183555, 0.02020202020202011, -0.005347593582887722)",2005-03-09 09:45:00,2005-03-16 09:30:00
100,"(0.013071895424836555, 0.02020202020202011, -0.005347593582887722)",2005-03-09 09:45:00,2005-03-17 14:15:00
150,"(0.0035650623885918886, 0.02020202020202011, -0.015448603683897777)",2005-03-09 09:45:00,2005-03-23 09:30:00
25,"(-0.005325443786982298, 0.0, -0.0065088757396449815)",2005-04-07 09:45:00,2005-04-08 14:15:00
50,"(-0.002366863905325478, 0.007100591715976323, -0.00887573964497046)",2005-04-07 09:45:00,2005-04-12 11:00:00
75,"(-0.014201183431952646, 0.007100591715976323, -0.014792899408283988)",2005-04-07 09:45:00,2005-04-14 09:30:00
100,"(-0.011242603550295827, 0.007100591715976323, -0.02426035502958579)",2005-04-07 09:45:00,2005-04-15 14:15:00
150,"(-0.011242603550295827, 0.007100591715976323, -0.02426035502958579)",2005-04-07 09:45:00,2005-04-21 09:30:00
25,"(0.0035714285714285587, 0.004761904761904745, -0.005952380952380931)",2005-06-14 09:15:00,2005-06-15 13:45:00
50,"(0.0035714285714285587, 0.008928571428571397, -0.005952380952380931)",2005-06-14 09:15:00,2005-06-17 10:15:00
75,"(0.004761904761904745, 0.01130952380952377, -0.005952380952380931)",2005-06-14 09:15:00,2005-06-20 15:00:00
100,"(-0.0035714285714285587, 0.01130952380952377, -0.008333333333333304)",2005-06-14 09:15:00,2005-06-22 13:45:00
150,"(-0.0071428571428571175, 0.01130952380952377, -0.00952380952380949)",2005-06-14 09:15:00,2005-06-27 15:00:00
25,"(-0.0024434941967013124, 0.0030543677458765295, -0.00610873549175317)",2005-07-05 15:00:00,2005-07-07 11:30:00
50,"(0.004886988393402625, 0.004886988393402625, -0.00610873549175317)",2005-07-05 15:00:00,2005-07-11 10:00:00
75,"(0.010995723885155684, 0.013439218081856996, -0.00610873549175317)",2005-07-05 15:00:00,2005-07-12 14:45:00
100,"(0.004276114844227186, 0.013439218081856996, -0.00610873549175317)",2005-07-05 15:00:00,2005-07-14 11:30:00
150,"(0.011606597434331123, 0.023213194868662246, -0.00610873549175317)",2005-07-05 15:00:00,2005-07-19 14:45:00
25,"(-0.0024052916416115178, 0.007215874924834553, -0.0036079374624172766)",2005-07-15 11:15:00,2005-07-19 09:30:00
50,"(-0.006013229104028905, 0.007215874924834553, -0.014431749849669218)",2005-07-15 11:15:00,2005-07-20 14:15:00
75,"(-0.0054119061936259705, 0.007215874924834553, -0.014431749849669218)",2005-07-15 11:15:00,2005-07-22 11:00:00
100,"(-0.0030066145520144527, 0.007215874924834553, -0.014431749849669218)",2005-07-15 11:15:00,2005-07-26 09:30:00
150,"(-0.006614552014431729, 0.007215874924834553, -0.014431749849669218)",2005-07-15 11:15:00,2005-07-29 11:00:00
25,"(-0.009552238805970115, 0.0, -0.010746268656716462)",2005-07-18 09:30:00,2005-07-19 14:00:00
50,"(-0.014925373134328401, 0.0, -0.021492537313432813)",2005-07-18 09:30:00,2005-07-21 10:45:00
75,"(-0.006567164179104523, 0.0, -0.021492537313432813)",2005-07-18 09:30:00,2005-07-25 09:15:00
100,"(-0.014328358208955172, 0.0, -0.021492537313432813)",2005-07-18 09:30:00,2005-07-26 14:00:00
150,"(-0.014925373134328401, 0.0, -0.021492537313432813)",2005-07-18 09:30:00,2005-08-01 09:15:00
25,"(-0.004819277108433773, 0.00060240963855418, -0.0066265060240964235)",2005-07-29 09:30:00,2005-08-01 14:00:00
50,"(-0.007831325301204783, 0.00060240963855418, -0.007831325301204783)",2005-07-29 09:30:00,2005-08-03 10:45:00
75,"(-0.005421686746987953, 0.00120481927710836, -0.007831325301204783)",2005-07-29 09:30:00,2005-08-05 09:15:00
100,"(-0.0036144578313253017, 0.00120481927710836, -0.007831325301204783)",2005-07-29 09:30:00,2005-08-08 14:00:00
150,"(-0.001204819277108471, 0.00120481927710836, -0.007831325301204783)",2005-07-29 09:30:00,2005-08-12 09:15:00
25,"(-0.004816375677302864, 0.0, -0.007826610475617057)",2005-08-04 10:15:00,2005-08-05 14:45:00
50,"(-0.005418422636965681, 0.0, -0.007826610475617057)",2005-08-04 10:15:00,2005-08-09 11:30:00
75,"(-0.004214328717639937, 0.0, -0.008428657435279985)",2005-08-04 10:15:00,2005-08-11 10:00:00
100,"(-0.0018061408789885602, 0.0, -0.008428657435279985)",2005-08-04 10:15:00,2005-08-12 14:45:00
150,"(-0.0018061408789885602, 0.006020469596628608, -0.008428657435279985)",2005-08-04 10:15:00,2005-08-18 10:00:00
25,"(-0.004216867469879482, 0.0018072289156625398, -0.0066265060240964235)",2005-08-31 09:45:00,2005-09-01 14:15:00
50,"(-0.0066265060240964235, 0.0018072289156625398, -0.0072289156626506035)",2005-08-31 09:45:00,2005-09-05 11:00:00
75,"(-0.004216867469879482, 0.0018072289156625398, -0.0072289156626506035)",2005-08-31 09:45:00,2005-09-07 09:30:00
100,"(-0.002409638554216831, 0.0018072289156625398, -0.0072289156626506035)",2005-08-31 09:45:00,2005-09-08 14:15:00
150,"(-0.003012048192771122, 0.0018072289156625398, -0.0072289156626506035)",2005-08-31 09:45:00,2005-09-14 09:30:00
25,"(0.001814882032667775, 0.002419842710223774, 0.0)",2005-09-07 09:30:00,2005-09-08 14:00:00
50,"(0.000604960677555999, 0.003024803387779773, -0.001814882032667886)",2005-09-07 09:30:00,2005-09-12 10:45:00
75,"(0.001209921355111998, 0.003024803387779773, -0.001814882032667886)",2005-09-07 09:30:00,2005-09-14 09:15:00
